transaction_id,user_id,merchant_id,amount,transaction_type,merchant_category,device_type,country,hour,day_of_week,is_weekend,account_age_days,customer_tenure_months,prior_txn_24h,prior_txn_7d,avg_amount_30d,days_since_last_txn,chargeback_history,failed_login_24h,credit_score_band,is_foreign_txn,is_high_risk_country,is_new_device,merchant_risk_score,fraud_label
TXN001227,19652,222,29.31,subscription,fashion,mobile,BR,8,1,0,1465,48,3,12,26.03,1,1,0,very_good,0,1,0,3,0
TXN001228,98611,136,17.07,purchase,fashion,mobile,US,19,5,1,2175,72,2,9,14.57,5,0,0,fair,0,0,1,96,0
TXN001229,23861,622,58.58,bill_payment,fashion,mobile,CA,10,6,1,89,2,3,12,32.79,6,0,0,poor,0,0,0,62,0
TXN001230,35940,515,38.51,purchase,utilities,mobile,SG,4,0,0,247,8,3,6,52.28,1,0,0,very_good,0,0,1,20,0
TXN001231,83931,963,12.82,purchase,food_delivery,tablet,US,3,5,1,1847,61,4,15,6.44,1,0,0,very_good,0,0,0,86,0
TXN001232,76037,569,36.29,bill_payment,fashion,mobile,UK,2,6,1,1726,57,2,10,44.83,4,0,0,fair,0,0,0,83,0
TXN001233,97330,937,18.92,subscription,travel,desktop,IN,22,1,0,1454,48,3,12,4.23,3,0,0,fair,0,0,0,99,0
TXN001234,77497,292,136.31,bill_payment,gaming,desktop,UK,4,4,0,330,11,3,12,116.86,6,0,0,very_good,0,0,0,92,0
TXN001235,67330,502,81.8,purchase,fashion,mobile,UK,20,5,1,3065,102,2,12,44.23,4,1,0,fair,0,0,0,62,0
TXN001236,41184,225,32.78,bill_payment,finance,mobile,DE,18,2,0,1483,49,1,6,23.07,1,0,0,good,0,0,0,2,0
TXN001237,10424,616,39.37,subscription,utilities,mobile,US,10,1,0,1716,57,1,7,56.81,10,0,0,very_good,0,0,0,75,0
TXN001238,21148,269,91.14,subscription,grocery,desktop,IN,21,2,0,1473,49,0,5,72.54,0,0,0,good,0,0,0,76,0
TXN001239,36799,542,31.3,bill_payment,electronics,mobile,AU,21,2,0,1815,60,3,9,17.8,0,0,0,good,0,0,0,78,0
TXN001240,13685,409,72.43,purchase,grocery,desktop,IN,22,5,1,2366,78,3,8,75.78,3,0,0,very_good,0,0,0,18,0
TXN001241,55735,266,138.33,transfer,health,desktop,US,11,2,0,2788,92,2,6,109.73,0,0,1,excellent,0,0,0,74,0
TXN001242,79960,187,23.53,subscription,finance,desktop,FR,7,2,0,2005,66,4,9,22.24,5,0,0,very_good,0,0,0,83,0
TXN001243,96691,560,161.02,transfer,travel,mobile,US,1,6,1,606,20,2,6,100.74,8,0,1,good,0,0,0,8,0
TXN001244,54072,951,123.92,bill_payment,grocery,mobile,BR,20,4,0,3192,106,2,13,79.36,1,0,0,excellent,0,1,0,3,0
TXN001245,88749,278,45.77,subscription,grocery,desktop,CA,20,6,1,1039,34,1,14,30.38,1,0,1,good,0,0,1,9,0
TXN001246,98697,464,24.54,purchase,electronics,mobile,BR,12,4,0,60,2,3,8,27.96,0,1,1,fair,0,1,0,70,0
TXN001247,87383,301,45.26,purchase,electronics,desktop,US,1,6,1,143,4,3,8,37.65,0,0,0,fair,1,0,0,31,0
TXN001248,51847,827,29.37,bill_payment,gaming,mobile,US,19,1,0,2825,94,5,22,17.2,3,0,1,good,0,0,0,82,0
TXN001249,39273,472,17.93,bill_payment,education,mobile,DE,7,6,1,1413,47,1,5,17.01,0,0,0,fair,0,0,0,96,0
TXN001250,98011,976,59.09,bill_payment,electronics,desktop,US,13,6,1,83,2,1,13,54.59,12,1,0,very_good,0,0,0,4,0
TXN001251,31771,320,14.57,purchase,grocery,mobile,US,15,0,0,2961,98,3,12,15.62,1,0,0,poor,0,0,0,74,0
TXN001252,47041,172,26.99,purchase,utilities,mobile,AU,3,2,0,1111,37,0,7,20.39,5,0,0,good,0,0,0,76,0
TXN001253,16662,623,27.31,transfer,utilities,mobile,FR,1,2,0,3569,118,2,13,23.94,1,0,0,excellent,0,0,0,8,0
TXN001254,81430,685,10.71,transfer,education,mobile,US,1,2,0,3210,107,2,17,10.99,7,1,0,fair,0,0,0,12,0
TXN001255,68484,990,66.2,purchase,health,desktop,SG,23,5,1,176,5,5,15,39.53,12,0,1,good,0,0,1,81,0
TXN001256,17633,883,29.8,subscription,health,mobile,BR,22,4,0,2520,84,2,11,34.74,4,1,0,excellent,1,1,0,8,0
TXN001257,29973,894,117.8,purchase,travel,mobile,FR,10,1,0,2202,73,2,8,106.6,1,0,0,poor,0,0,1,20,0
TXN001258,59990,670,29.37,purchase,grocery,mobile,AU,10,4,0,628,20,3,10,16.73,8,0,0,good,0,0,0,93,0
TXN001259,58636,423,25.38,purchase,travel,tablet,IN,9,6,1,1252,41,4,13,14.4,2,0,0,poor,0,0,0,73,0
TXN001260,82184,485,16.21,purchase,education,mobile,IN,8,3,0,1791,59,3,9,14.11,1,0,0,very_good,1,0,0,93,0
TXN001261,33948,220,37.91,purchase,education,tablet,IN,13,6,1,534,17,3,11,27.86,5,0,0,good,0,0,0,28,0
TXN001262,93222,487,38.1,bill_payment,education,desktop,SG,8,4,0,2635,87,3,6,42.92,0,0,1,excellent,0,0,0,75,0
TXN001263,50002,427,71.35,transfer,education,mobile,US,14,6,1,1012,33,2,12,58.08,0,0,0,very_good,1,0,0,61,0
TXN001264,84031,132,38.87,bill_payment,electronics,desktop,UK,9,6,1,3421,114,1,7,38.52,3,0,0,good,0,0,0,90,0
TXN001265,31454,283,240.93,purchase,education,desktop,US,15,0,0,2926,97,3,10,155.5,12,0,1,excellent,0,0,0,23,0
TXN001266,13327,580,55.18,purchase,finance,mobile,AE,22,5,1,2315,77,0,6,49.28,2,0,0,fair,0,1,0,2,0
TXN001267,14954,432,15.06,purchase,education,mobile,DE,4,1,0,438,14,0,4,19.5,3,0,0,very_good,0,0,0,40,0
TXN001268,43542,993,13.95,subscription,health,desktop,IN,1,5,1,91,3,2,11,11.94,2,0,0,very_good,0,0,1,52,0
TXN001269,95782,530,59.22,purchase,grocery,desktop,FR,12,5,1,533,17,1,13,43.47,0,0,0,very_good,0,0,0,58,0
TXN001270,14382,961,14.64,transfer,food_delivery,desktop,AE,2,1,0,1824,60,1,11,9.38,1,0,0,very_good,0,1,0,88,0
TXN001271,43207,693,62.51,cash_out,gaming,tablet,US,5,0,0,2851,95,1,6,55.91,2,0,1,fair,0,0,0,69,0
TXN001272,19835,136,81.95,cash_out,grocery,mobile,BR,18,2,0,559,18,3,11,108.4,6,1,1,very_good,0,1,1,90,0
TXN001273,93839,282,83.74,purchase,gaming,desktop,SG,10,2,0,2582,86,3,16,41.11,3,0,0,very_good,0,0,1,73,0
TXN001274,70776,734,16.74,purchase,fashion,desktop,US,13,3,0,175,5,6,11,14.82,3,0,0,very_good,0,0,0,37,0
TXN001275,78641,590,83.87,purchase,utilities,mobile,BR,18,0,0,970,32,2,8,32.36,5,0,0,excellent,0,1,0,82,0
TXN001276,74192,371,48.93,purchase,food_delivery,mobile,CA,3,0,0,2184,72,1,11,38.01,3,1,0,good,0,0,0,33,0
TXN001277,69131,569,21.18,transfer,travel,mobile,IN,11,3,0,3023,100,1,8,20.73,0,0,0,excellent,0,0,0,82,0
TXN001278,79634,911,31.71,purchase,food_delivery,desktop,IN,0,5,1,2835,94,3,11,13.5,2,0,0,fair,0,0,0,70,0
TXN001279,10731,449,55.93,transfer,electronics,mobile,UK,11,2,0,1944,64,4,8,42.87,0,0,0,poor,0,0,0,23,0
TXN001280,87890,140,19.97,purchase,travel,desktop,US,5,2,0,132,4,2,9,19.71,0,0,1,good,0,0,0,7,0
TXN001281,76587,379,48.02,bill_payment,education,mobile,US,21,1,0,1071,35,2,6,45.11,3,0,0,fair,1,0,0,89,0
TXN001282,76548,941,134.43,bill_payment,electronics,mobile,US,6,1,0,2860,95,2,8,134.66,0,0,0,good,0,0,0,79,0
TXN001283,45408,784,87.15,purchase,food_delivery,mobile,IN,4,2,0,297,9,5,10,52.95,0,0,0,good,0,0,0,6,0
TXN001284,82077,852,39.4,cash_out,finance,mobile,CA,0,1,0,2578,85,2,8,38.89,2,0,1,very_good,0,0,0,25,0
TXN001285,44363,919,45.18,purchase,health,desktop,US,3,2,0,2569,85,3,6,32.53,0,1,0,excellent,0,0,0,49,0
TXN001286,14406,205,22.55,transfer,grocery,mobile,AU,5,1,0,2745,91,4,12,25.13,8,0,0,very_good,0,0,1,53,0
TXN001287,91702,354,23.13,cash_out,food_delivery,tablet,AU,5,4,0,793,26,3,15,4.78,1,0,0,good,0,0,0,38,0
TXN001288,31107,153,9.18,cash_out,travel,mobile,IN,17,2,0,894,29,2,7,7.46,3,0,1,excellent,0,0,0,20,0
TXN001289,19170,104,45.88,cash_out,food_delivery,tablet,SG,21,5,1,725,24,0,3,42.65,6,0,0,very_good,0,0,0,67,0
TXN001290,65970,850,67.64,purchase,education,mobile,CA,20,4,0,1437,47,1,8,88.26,1,1,0,very_good,0,0,1,74,0
TXN001291,31028,942,34.34,cash_out,electronics,mobile,FR,22,4,0,1912,63,4,13,31.8,8,1,0,fair,0,0,0,65,0
TXN001292,87230,240,16.62,subscription,electronics,mobile,US,21,4,0,437,14,1,6,15.9,1,0,0,very_good,0,0,0,96,0
TXN001293,49937,749,38.84,purchase,electronics,mobile,AU,10,6,1,2071,69,1,5,39.33,0,0,0,poor,0,0,0,40,0
TXN001294,10405,580,122.44,purchase,electronics,mobile,AE,9,1,0,872,29,0,10,156.22,1,0,0,fair,0,1,0,55,0
TXN001295,95653,162,82.12,transfer,grocery,desktop,FR,15,6,1,2052,68,0,10,64.5,1,0,0,poor,0,0,0,32,0
TXN001296,56316,923,35.64,subscription,electronics,mobile,IN,7,1,0,1105,36,0,8,17.07,0,0,0,very_good,0,0,0,96,0
TXN001297,33667,883,231.06,purchase,utilities,mobile,IN,14,0,0,3484,116,5,13,97.42,5,0,0,poor,0,0,0,42,0
TXN001298,70955,610,415.24,bill_payment,utilities,mobile,CA,23,5,1,1166,38,4,15,456.46,1,0,0,good,0,0,0,41,0
TXN001299,57754,736,23.76,subscription,fashion,mobile,IN,4,6,1,3180,106,3,10,22.98,2,0,0,very_good,0,0,0,75,0
TXN001300,12664,457,29.33,purchase,travel,desktop,BR,18,0,0,639,21,3,9,24.14,3,0,0,good,0,1,0,29,0
TXN001301,78367,812,68.31,purchase,food_delivery,mobile,AE,22,4,0,310,10,1,6,49.47,3,0,0,good,0,1,0,37,0
TXN001302,46121,500,16.09,subscription,education,desktop,DE,12,3,0,689,22,0,7,15.35,7,0,0,excellent,0,0,0,84,0
TXN001303,72982,989,78.59,transfer,health,tablet,US,8,1,0,1531,51,1,3,75.68,7,0,0,excellent,0,0,0,3,0
TXN001304,90606,156,40.1,purchase,utilities,mobile,IN,6,3,0,3290,109,2,7,41.86,8,0,0,very_good,0,0,1,4,0
TXN001305,64954,254,51.14,purchase,education,mobile,US,4,4,0,644,21,2,6,29.02,1,1,0,very_good,0,0,0,87,0
TXN001306,70444,970,21.8,transfer,education,mobile,UK,7,4,0,2861,95,0,10,8.08,3,1,0,fair,0,0,0,29,0
TXN001307,32918,359,18.01,transfer,health,mobile,UK,17,3,0,2544,84,2,4,11.27,8,0,1,poor,0,0,0,79,0
TXN001308,31389,379,6.13,cash_out,health,mobile,AU,12,6,1,1257,41,3,9,3.03,7,0,0,good,0,0,0,70,0
TXN001309,47349,811,139.25,purchase,grocery,tablet,US,5,1,0,1228,40,4,10,66.72,10,0,0,excellent,1,0,0,20,1
TXN001310,86749,270,85.4,transfer,health,mobile,US,13,4,0,3458,115,1,7,117.08,11,0,0,fair,0,0,0,19,0
TXN001311,57176,561,67.09,purchase,utilities,mobile,US,19,2,0,2608,86,0,10,14.75,4,0,0,fair,0,0,0,99,0
TXN001312,41322,357,50.07,purchase,travel,desktop,FR,0,6,1,872,29,2,13,52.12,11,0,0,very_good,0,0,0,90,0
TXN001313,80164,277,4.6,subscription,fashion,mobile,AU,0,1,0,3328,110,2,7,5.39,2,0,0,good,0,0,0,26,0
TXN001314,86800,966,18.62,transfer,health,desktop,US,23,6,1,1485,49,2,12,22.27,0,0,1,good,0,0,0,49,0
TXN001315,91227,279,29.06,purchase,food_delivery,mobile,US,17,4,0,291,9,3,10,28.57,0,0,0,excellent,0,0,0,87,0
TXN001316,36904,184,13.83,transfer,utilities,mobile,IN,13,1,0,2969,98,1,11,17.92,2,0,0,good,0,0,1,25,0
TXN001317,73866,705,7.97,purchase,health,tablet,UK,21,5,1,3170,105,2,8,11.44,0,0,0,excellent,0,0,0,67,0
TXN001318,63128,879,15.19,purchase,food_delivery,desktop,IN,14,1,0,1617,53,3,9,12.29,0,0,1,good,0,0,0,38,0
TXN001319,50407,214,38.25,purchase,grocery,desktop,DE,12,1,0,2569,85,1,7,39.56,1,0,0,good,0,0,1,89,0
TXN001320,45724,736,38.26,purchase,gaming,mobile,SG,5,2,0,857,28,1,7,49.08,5,0,0,poor,1,0,1,29,0
TXN001321,20309,586,82.83,subscription,gaming,desktop,UK,19,4,0,3103,103,0,4,53.13,1,0,0,good,1,0,0,44,0
TXN001322,34733,846,234.36,cash_out,travel,mobile,IN,18,2,0,1345,44,0,6,193.71,2,1,0,fair,0,0,0,71,0
TXN001323,59469,214,67.84,transfer,food_delivery,mobile,US,7,3,0,976,32,3,9,48.32,10,0,0,poor,0,0,0,68,0
TXN001324,89789,977,31.25,purchase,finance,mobile,AE,17,3,0,1828,60,2,10,32.45,6,0,0,fair,0,1,0,11,0
TXN001325,87969,656,184.99,purchase,travel,mobile,AE,17,1,0,976,32,2,11,61.15,3,0,0,good,0,1,0,9,0
TXN001326,26883,857,8.81,purchase,fashion,mobile,AU,2,1,0,2265,75,2,12,11.73,8,0,0,fair,0,0,0,86,0
TXN001327,71138,425,5.64,subscription,finance,mobile,DE,3,2,0,2729,90,2,13,5.98,5,0,0,fair,0,0,0,77,0
TXN001328,17632,948,16.48,purchase,finance,desktop,US,14,1,0,1481,49,3,8,17.75,0,0,0,good,1,0,0,15,0
TXN001329,70750,663,76.02,purchase,utilities,desktop,FR,14,6,1,2859,95,4,13,14.52,10,0,0,fair,0,0,1,65,0
TXN001330,40773,214,42.59,transfer,grocery,tablet,AU,15,2,0,1574,52,3,17,25.04,1,0,0,poor,0,0,0,29,0
TXN001331,50485,929,13.26,subscription,food_delivery,mobile,US,8,2,0,3541,118,4,10,17.86,3,0,0,excellent,0,0,0,41,0
TXN001332,74586,815,19.02,purchase,food_delivery,tablet,DE,20,4,0,964,32,2,6,16.11,5,0,2,good,0,0,0,63,0
TXN001333,48239,369,11.97,purchase,food_delivery,mobile,DE,10,5,1,2572,85,2,11,4.58,1,0,0,very_good,0,0,0,64,0
TXN001334,82668,590,11.97,subscription,finance,mobile,FR,4,4,0,1954,65,4,10,11.57,2,0,0,fair,0,0,0,36,0
TXN001335,58021,448,147.81,purchase,utilities,desktop,AU,2,3,0,3443,114,2,7,163.14,0,0,0,good,0,0,0,84,0
TXN001336,99885,588,32.17,purchase,gaming,mobile,IN,21,6,1,801,26,2,7,34.08,0,0,2,poor,0,0,0,52,0
TXN001337,67441,967,179.94,cash_out,electronics,mobile,IN,16,6,1,718,23,1,5,153.83,0,0,0,good,0,0,0,82,0
TXN001338,36672,908,16.43,purchase,fashion,mobile,UK,11,1,0,3166,105,2,9,20.38,1,0,0,very_good,1,0,0,57,0
TXN001339,79775,293,56.94,purchase,finance,mobile,CA,5,1,0,3289,109,4,13,39.25,0,0,0,excellent,0,0,0,36,0
TXN001340,46714,973,44.9,purchase,finance,desktop,US,2,2,0,2728,90,1,6,47.68,11,0,0,good,0,0,0,26,0
TXN001341,58074,493,80.78,purchase,electronics,mobile,BR,3,5,1,1733,57,1,8,75.97,3,0,0,good,0,1,0,2,0
TXN001342,22313,733,46.02,purchase,travel,mobile,DE,2,6,1,1498,49,1,11,39.58,0,0,0,very_good,0,0,0,54,0
TXN001343,20740,787,88.82,purchase,grocery,mobile,DE,12,4,0,2433,81,2,11,69.84,4,0,0,very_good,0,0,0,56,0
TXN001344,61737,534,60.27,purchase,travel,mobile,UK,4,4,0,2727,90,2,12,48.03,4,0,0,good,0,0,0,94,0
TXN001345,26801,510,13.71,purchase,education,desktop,US,3,1,0,1008,33,1,4,12.47,1,0,1,good,1,0,0,26,0
TXN001346,99781,510,70.77,bill_payment,health,tablet,IN,6,4,0,26,1,1,10,57.48,0,0,0,good,0,0,0,1,0
TXN001347,87009,875,33.36,bill_payment,gaming,desktop,US,16,1,0,269,8,3,16,37.36,2,0,0,good,0,0,0,90,0
TXN001348,73078,447,18.19,purchase,gaming,desktop,US,11,3,0,1258,41,3,12,13.45,5,1,0,good,0,0,0,60,0
TXN001349,76122,351,68.35,purchase,education,mobile,BR,3,1,0,2488,82,4,8,93.67,9,0,1,poor,1,1,0,5,0
TXN001350,63568,425,83.88,transfer,education,desktop,CA,17,0,0,1607,53,2,8,60.88,0,0,0,good,0,0,0,33,0
TXN001351,15426,275,23.68,bill_payment,electronics,mobile,CA,11,6,1,2257,75,6,15,27.85,0,0,0,good,0,0,0,98,0
TXN001352,45312,451,26.7,cash_out,fashion,mobile,DE,4,6,1,1715,57,4,11,31.75,0,0,0,good,0,0,0,87,0
TXN001353,54621,202,10.5,purchase,travel,desktop,FR,16,4,0,919,30,0,12,9.97,2,0,0,good,0,0,1,56,0
TXN001354,92375,180,7.21,purchase,gaming,mobile,UK,23,4,0,2733,91,2,8,6.66,2,0,0,good,0,0,0,10,0
TXN001355,29753,750,29.43,purchase,utilities,desktop,BR,12,1,0,2640,88,6,12,20.05,1,1,0,good,0,1,1,66,0
TXN001356,54721,169,74.65,cash_out,finance,desktop,SG,3,4,0,3514,117,2,10,55.61,4,0,0,fair,0,0,1,7,0
TXN001357,40965,610,21.85,purchase,education,tablet,IN,7,5,1,3013,100,1,12,21.11,2,1,0,good,0,0,0,40,0
TXN001358,22092,801,132.29,purchase,electronics,mobile,DE,14,3,0,1387,46,2,6,117.27,8,0,0,poor,0,0,0,41,0
TXN001359,19271,751,30.43,purchase,fashion,mobile,BR,23,1,0,2572,85,2,8,38.19,6,0,1,good,0,1,0,78,0
TXN001360,42883,501,30.54,purchase,gaming,desktop,DE,22,2,0,1280,42,1,13,23.32,1,0,0,good,0,0,0,68,0
TXN001361,17417,274,28.21,subscription,health,mobile,CA,22,5,1,3185,106,1,17,22.05,7,0,0,good,0,0,1,48,0
TXN001362,16044,936,88.54,purchase,education,mobile,IN,19,1,0,2228,74,1,11,35.47,0,0,0,good,1,0,1,1,0
TXN001363,41577,850,15.44,subscription,fashion,desktop,UK,13,6,1,3046,101,5,10,16.88,0,0,0,good,0,0,0,2,0
TXN001364,28177,650,32.59,transfer,finance,tablet,US,15,5,1,1027,34,0,7,34.74,2,0,0,good,0,0,0,82,0
TXN001365,59932,177,22.36,subscription,gaming,desktop,CA,17,6,1,55,1,2,6,26.68,22,0,1,poor,0,0,0,66,0
TXN001366,11590,131,22.08,purchase,health,mobile,US,17,3,0,516,17,2,9,26.72,2,1,0,excellent,0,0,0,34,0
TXN001367,37162,383,37.77,cash_out,electronics,mobile,CA,15,1,0,1939,64,1,4,42.93,7,0,1,good,0,0,1,76,0
TXN001368,50794,241,33.05,transfer,finance,mobile,IN,3,0,0,3509,116,2,10,37.99,5,0,0,very_good,1,0,0,93,0
TXN001369,96682,873,94.3,purchase,health,mobile,SG,21,3,0,2289,76,1,10,102.13,4,0,0,fair,0,0,0,2,0
TXN001370,67107,285,36.25,purchase,grocery,mobile,US,0,2,0,2954,98,0,4,40.93,2,0,0,excellent,0,0,0,91,0
TXN001371,89263,354,60.31,subscription,travel,mobile,IN,10,0,0,1713,57,0,3,20.95,0,0,0,good,0,0,0,25,0
TXN001372,40895,977,42.75,purchase,travel,mobile,DE,10,6,1,3498,116,2,5,24.37,4,0,1,good,0,0,0,77,0
TXN001373,50473,835,129.46,purchase,electronics,mobile,US,23,6,1,3434,114,7,13,67.45,6,0,0,very_good,0,0,0,60,0
TXN001374,47833,296,27.88,purchase,utilities,mobile,UK,2,2,0,795,26,2,10,35.72,1,1,1,good,1,0,0,74,0
TXN001375,89864,444,27.95,purchase,finance,mobile,US,11,4,0,3147,104,1,11,18.59,0,0,0,excellent,0,0,0,12,0
TXN001376,96327,563,71.56,purchase,finance,mobile,US,8,2,0,65,2,1,8,51.03,13,1,1,fair,0,0,0,61,0
TXN001377,96609,697,27.54,subscription,travel,desktop,UK,2,3,0,2163,72,2,7,24.84,1,1,0,very_good,0,0,0,97,0
TXN001378,77675,941,57.31,purchase,health,mobile,CA,5,4,0,1596,53,1,4,30.2,2,0,0,excellent,0,0,0,80,0
TXN001379,55279,883,300.1,transfer,gaming,desktop,IN,10,2,0,1100,36,3,12,304.35,1,0,0,good,0,0,0,80,0
TXN001380,58676,978,15.16,purchase,gaming,mobile,US,21,5,1,3407,113,1,6,3.95,5,0,1,excellent,0,0,0,18,0
TXN001381,98244,136,145.26,purchase,health,mobile,US,9,1,0,2417,80,4,8,79.42,3,0,1,poor,0,0,1,28,0
TXN001382,35608,312,23.5,purchase,gaming,mobile,US,21,4,0,505,16,3,9,22.55,0,0,0,good,0,0,0,82,0
TXN001383,41203,606,121.99,transfer,food_delivery,mobile,IN,17,6,1,509,16,1,6,64.35,5,0,1,good,0,0,0,41,0
TXN001384,90728,144,67.86,bill_payment,electronics,mobile,UK,19,5,1,428,14,2,8,87.52,5,0,1,good,0,0,0,57,0
TXN001385,44768,419,62.82,purchase,fashion,desktop,IN,20,0,0,1110,37,6,15,57.41,2,0,0,good,0,0,0,17,0
TXN001386,31158,238,31.95,purchase,finance,tablet,US,17,0,0,252,8,0,5,39.61,3,0,0,good,1,0,0,79,0
TXN001387,60441,938,29.21,purchase,finance,mobile,US,17,4,0,965,32,2,12,29.43,5,0,0,good,0,0,0,45,0
TXN001388,39280,156,19.11,purchase,finance,mobile,AE,3,6,1,2792,93,2,12,17.13,1,0,2,fair,0,1,0,50,0
TXN001389,90177,233,36.81,cash_out,travel,desktop,US,17,5,1,3189,106,3,11,22.12,9,0,0,good,0,0,0,96,0
TXN001390,91814,275,31.02,purchase,gaming,mobile,US,1,6,1,2868,95,1,6,36.56,1,0,1,fair,0,0,0,64,0
TXN001391,37540,233,43.46,bill_payment,electronics,mobile,US,17,1,0,1811,60,1,8,44.87,9,0,0,very_good,0,0,0,45,0
TXN001392,57658,611,10.28,purchase,grocery,desktop,AE,15,3,0,2538,84,2,9,15.68,8,0,0,fair,0,1,0,35,0
TXN001393,98558,427,37.35,purchase,food_delivery,mobile,IN,18,5,1,3445,114,2,12,42.9,15,0,0,good,0,0,0,61,0
TXN001394,76807,920,114.02,cash_out,travel,desktop,IN,15,4,0,195,6,2,8,89.02,0,0,1,excellent,0,0,0,43,0
TXN001395,29406,334,85.6,purchase,gaming,mobile,AE,8,5,1,3301,110,2,13,84.47,9,0,0,excellent,0,1,0,23,0
TXN001396,63166,582,37.36,transfer,fashion,mobile,US,8,1,0,2640,88,4,12,38.36,6,0,0,good,1,0,0,37,0
TXN001397,65789,693,367.3,purchase,gaming,mobile,AE,14,3,0,1410,47,2,12,458.72,2,0,0,fair,0,1,0,29,0
TXN001398,68808,662,21.77,cash_out,food_delivery,desktop,US,11,3,0,1638,54,4,14,28.23,3,0,1,good,0,0,0,75,0
TXN001399,12250,815,33.85,purchase,health,mobile,IN,8,6,1,1601,53,3,6,28.82,0,0,0,good,0,0,0,51,0
TXN001400,36944,281,9.92,purchase,health,desktop,DE,11,1,0,577,19,1,9,5.31,0,0,1,poor,0,0,0,21,0
TXN001401,86914,556,25.45,cash_out,utilities,desktop,CA,12,2,0,841,28,1,9,8.75,8,1,0,excellent,0,0,0,15,0
TXN001402,31723,819,182.92,purchase,grocery,desktop,SG,5,0,0,1077,35,3,10,102.09,2,0,0,good,0,0,0,94,0
TXN001403,36972,875,26.34,purchase,grocery,mobile,US,15,1,0,22,1,2,7,19.03,13,0,0,good,0,0,0,89,0
TXN001404,39023,655,9.25,transfer,education,mobile,AE,7,6,1,1829,60,0,4,12.5,0,0,0,good,0,1,0,83,0
TXN001405,25964,686,80.22,purchase,gaming,mobile,CA,6,5,1,1739,57,2,9,108.77,0,0,1,excellent,0,0,0,74,0
TXN001406,23989,876,51.95,bill_payment,utilities,mobile,IN,10,1,0,1203,40,1,8,61.72,0,0,0,very_good,0,0,0,87,0
TXN001407,41231,661,77.29,subscription,electronics,tablet,AE,2,4,0,644,21,1,7,98.09,15,0,1,fair,0,1,0,65,0
TXN001408,88687,953,28.01,subscription,fashion,mobile,US,14,4,0,3539,117,3,12,19.26,0,0,0,very_good,1,0,0,92,0
TXN001409,10138,214,14.78,purchase,travel,desktop,SG,17,6,1,2476,82,2,6,6.58,3,0,0,excellent,0,0,0,92,0
TXN001410,35491,412,31.02,purchase,gaming,mobile,IN,22,2,0,1733,57,1,11,18.55,3,0,0,very_good,0,0,0,44,0
TXN001411,15456,200,60.3,bill_payment,finance,mobile,AU,6,6,1,2638,87,2,16,17.46,10,1,0,fair,0,0,1,25,0
TXN001412,60533,181,34.29,purchase,gaming,mobile,US,12,2,0,1358,45,3,5,19.4,4,0,0,good,0,0,0,90,0
TXN001413,32553,524,51.89,purchase,gaming,desktop,IN,12,5,1,787,26,1,10,38.82,7,0,1,very_good,0,0,0,83,0
TXN001414,81276,303,22.58,purchase,fashion,mobile,IN,17,2,0,2457,81,5,12,21.45,0,1,0,fair,0,0,0,45,0
TXN001415,62650,466,53.66,purchase,gaming,mobile,DE,14,4,0,2812,93,1,12,50.47,5,0,0,good,1,0,0,91,0
TXN001416,80543,493,36.5,purchase,health,desktop,US,19,2,0,2374,79,1,10,25.3,2,0,0,very_good,0,0,0,11,0
TXN001417,67141,658,19.39,transfer,health,mobile,UK,20,5,1,2067,68,2,7,20.76,2,0,0,very_good,0,0,0,83,0
TXN001418,49454,950,41.51,transfer,education,mobile,FR,2,4,0,9,1,2,12,29.01,4,0,0,fair,0,0,0,5,0
TXN001419,87486,863,25.84,cash_out,gaming,mobile,US,8,2,0,2328,77,4,12,23.33,0,0,0,fair,0,0,1,11,0
TXN001420,52862,440,63.78,purchase,fashion,mobile,AU,15,6,1,2257,75,2,10,36.16,0,0,0,good,1,0,0,7,0
TXN001421,95493,392,80.31,purchase,fashion,mobile,AE,13,4,0,1506,50,3,14,98.51,0,0,0,fair,1,1,0,8,0
TXN001422,99522,792,57.48,purchase,fashion,mobile,US,11,3,0,890,29,1,8,52.09,13,0,0,good,0,0,0,19,0
TXN001423,63011,211,8.4,transfer,education,mobile,US,4,0,0,3573,119,1,9,9.27,0,0,0,good,0,0,0,37,0
TXN001424,70713,585,15.36,purchase,finance,mobile,IN,13,6,1,1370,45,3,12,8.22,11,0,0,poor,0,0,0,36,0
TXN001425,33009,480,20.64,purchase,finance,mobile,US,17,5,1,993,33,3,8,19.66,1,0,0,good,0,0,0,43,0
TXN001426,83316,264,17.87,purchase,travel,mobile,IN,0,4,0,2578,85,2,12,19.15,5,0,0,excellent,1,0,1,98,0
TXN001427,70442,654,22.45,cash_out,electronics,mobile,AU,14,5,1,1759,58,4,10,6.44,0,0,1,good,0,0,0,52,0
TXN001428,91228,388,84.16,cash_out,education,mobile,IN,21,4,0,2034,67,1,10,105.24,0,0,0,fair,1,0,0,25,0
TXN001429,34030,266,68.63,cash_out,electronics,mobile,CA,13,1,0,2366,78,0,11,36.04,1,0,0,fair,1,0,0,14,0
TXN001430,80882,687,24.99,purchase,education,mobile,AU,22,1,0,1346,44,1,13,24.07,6,0,0,good,0,0,0,92,0
TXN001431,52324,256,62.34,bill_payment,travel,mobile,IN,8,0,0,556,18,3,13,89.54,6,0,0,good,0,0,1,28,0
